Price,Date,Close,High,Low,Open,Volume
Ticker,,NVDA,NVDA,NVDA,NVDA,NVDA
0,2021-12-27,30.893619537353516,31.035383962810204,29.59078601588562,29.61075326548385,403686000
1,2021-12-28,30.27165412902832,31.2779798761031,29.962167479204744,31.26001011350921,420591000
2,2021-12-29,29.95118522644043,30.49727786088368,29.31723936389222,30.222734856896757,343139000
3,2021-12-30,29.536876678466797,30.406430783969572,29.490953527811683,29.777475751930552,308864000
4,2021-12-31,29.362163543701172,29.980137105910405,29.282296456577313,29.624727330491215,266530000
5,2022-01-03,30.070987701416016,30.660008224026054,29.735545150472017,29.76549602429652,391547000
6,2022-01-04,29.24136734008789,30.417410867767106,28.30192980643292,30.226728022386652,527154000
7,2022-01-05,27.55816650390625,29.36715813948575,27.487285245137592,28.90093258498612,498064000
8,2022-01-06,28.131210327148438,28.39077882933045,27.020059483768947,27.59410356189902,454186000
9,2022-01-07,27.201759338378906,28.374809533146287,27.012074277608804,28.094275963122143,409939000
10,2022-01-10,27.354507446289062,27.423393129443014,25.601422412131438,26.53686698684518,594681000
11,2022-01-11,27.770814895629883,28.018404238255883,26.79443993254991,27.277635601334605,404089000
12,2022-01-12,27.95250701904297,28.54751610180547,27.562155544720017,28.020392990111265,383413000
13,2022-01-13,26.530874252319336,28.432709872765688,26.454000538070343,28.331877745975987,540171000
14,2022-01-14,26.897266387939453,27.151844065989813,26.166481411018356,26.256332132191215,395832000
15,2022-01-18,25.8599910736084,26.593771304174776,25.727212482924052,26.216398668574403,424270000
16,2022-01-19,25.02537727355957,26.49892630165534,25.010402789445816,26.03569794765368,488315000
17,2022-01-20,24.109905242919922,25.53653363787122,24.038024276244425,25.261990579927787,435181000
18,2022-01-21,23.33519172668457,24.781785297777425,23.22437596365487,23.46797032239666,718958000
19,2022-01-24,23.33319091796875,23.341177055228645,20.85331630570892,22.292921324697573,913982000
20,2022-01-25,22.286935806274414,22.904909492816067,21.9634743239716,22.50856735086577,664616000
21,2022-01-26,22.73419189453125,24.017058306689155,22.26297541590062,23.20141530364192,755959000
22,2022-01-27,21.907562255859375,23.955157166718767,21.63900792465583,23.528866154048988,573353000
23,2022-01-28,22.802078247070312,22.820048010786028,21.2606411698598,21.975451978511124,543774000
24,2022-01-31,24.445344924926758,24.46830745303142,23.01372584022643,23.143509157916917,564680000
25,2022-02-01,24.59709358215332,25.103251770657277,23.850334402918143,25.062319478076446,518925000
26,2022-02-02,25.200092315673828,25.77413652411393,24.512235152700143,25.751175898285492,543419000
27,2022-02-03,23.908239364624023,25.03536460943993,23.74051902430262,24.41739284597642,410178000
28,2022-02-04,24.278623580932617,24.594098913145782,23.592763927946162,23.93219958069796,354829000
29,2022-02-07,24.68694496154785,25.140189757444848,24.161817299723978,24.33153512640469,376868000
30,2022-02-08,25.06631088256836,25.18810805676173,23.940183536658417,24.318553961718123,410359000
31,2022-02-09,26.660661697387695,26.680628948455045,25.31090713465398,25.5794596160369,524282000
32,2022-02-10,25.781126022338867,26.880297958422666,25.557498885365437,25.95184355757572,513200000
33,2022-02-11,23.909238815307617,26.108582372962644,23.73353232397115,25.87297412376955,605472000
34,2022-02-14,24.22671127319336,24.833701652225905,23.715560277682595,23.894263948675658,440424000
35,2022-02-15,26.451011657714844,26.50092788192598,24.742851958997832,24.90757702224009,699869000
36,2022-02-16,26.466983795166016,26.537866965853834,25.509576376590644,26.21540328445348,732676000
37,2022-02-17,24.46630859375,25.742186483134226,24.124877394367978,25.587443159331453,810595000
38,2022-02-18,23.602741241455078,24.944509311881166,23.061641447709086,24.62703657778217,761255000
39,2022-02-22,23.351165771484375,24.02404653900584,22.961813884519863,22.996755622879142,633422000
40,2022-02-23,22.34982681274414,24.11489270479271,22.263971073182564,23.762478201075112,566511000
41,2022-02-24,23.70857048034668,23.760484190648757,20.855315804695255,20.980108267680137,735801000
42,2022-02-25,24.116886138916016,24.176785973879223,23.342175640290087,23.68161121205063,528866000
43,2022-02-28,24.344512939453125,24.624048730928077,23.667639149845247,23.952165801801094,477319000
44,2022-03-01,23.438018798828125,24.33652598998969,23.09359231167068,24.250668339961535,412056000
45,2022-03-02,24.183902740478516,24.372622143771075,23.38010408188159,23.720595472214217,389642000
46,2022-03-03,23.678659439086914,24.289746880511846,23.434023727575262,24.225841178728494,365095000
47,2022-03-04,22.90182113647461,23.644711894757485,22.448497224044026,23.349153472199582,431415000
48,2022-03-07,21.320178985595703,22.99867549826124,21.29821241150466,22.782995888751245,450821000
49,2022-03-08,21.48194122314453,22.339660452548646,20.61922837788055,21.27724677653785,557467000
50,2022-03-09,22.97970199584961,23.185394367769312,22.213844863846813,22.353635611315923,492742000
51,2022-03-10,22.624235153198242,22.754040584396947,21.84939060205411,22.497423605794957,428066000
52,2022-03-11,22.067068099975586,23.11051097101705,22.01314771477346,22.98769316228172,367209000
53,2022-03-14,21.2982120513916,22.228822309416955,21.127467363192725,21.836408343571552,385354000
54,2022-03-15,22.938766479492188,23.003670153349315,21.290227637769835,21.48593471619228,491996000
55,2022-03-16,24.459491729736328,24.56034103288872,23.13746559848117,23.46497586732154,671422000
56,2022-03-17,24.72909164428711,24.80497668926542,23.870372704390515,24.08405447817584,471941000
57,2022-03-18,26.413576126098633,26.529404378396535,24.58730332281658,24.762041757956382,730719000
58,2022-03-21,26.694156646728516,27.111534860017848,25.92829953534137,26.467495668789798,591727000
59,2022-03-22,26.484472274780273,27.197408923630146,26.033146211524897,26.687168866498787,547007000
60,2022-03-23,25.59579849243164,26.572339716942118,25.53688640474462,26.08706394055433,502120000
61,2022-03-24,28.10804557800293,28.277792290524687,25.86838845744835,26.127003227501213,877379000
62,2022-03-25,27.650732040405273,28.31573991417233,27.230359898742517,27.844443179935467,579016000
63,2022-03-28,28.176944732666016,28.207898670101006,27.165453931738572,27.714635402532686,425494000
64,2022-03-29,28.613298416137695,28.90286528247059,27.938305162920916,28.652239858465908,488984000
65,2022-03-30,27.64873504638672,28.45353364759291,27.46201345202391,28.26182034254667,463487000
66,2022-03-31,27.245336532592773,28.205902812313656,27.229361534418242,27.740597661621507,523440000
67,2022-04-01,26.672189712524414,27.45502167568153,26.22785322218946,27.334201718327474,517235000
68,2022-04-04,27.31922721862793,27.516932102328365,26.573340698508392,26.688169090583745,397120000
69,2022-04-05,25.892353057861328,27.27828491646394,25.781518427618543,27.21338125703642,436615000
70,2022-04-06,24.370624542236328,25.2622933065519,23.96722731524635,24.89683955279914,703833000
71,2022-04-07,24.171926498413086,24.685160497540277,23.443014769011896,24.404579094112194,557992000
72,2022-04-08,23.084550857543945,23.88735370505149,23.027636583059415,23.88136212736683,524781000
73,2022-04-11,21.88433837890625,22.286737693089428,21.627721399278116,22.18089666337446,575207000
74,2022-04-12,21.47195053100586,22.69113144468712,21.250281273972902,22.503411910795524,662258000
75,2022-04-13,22.169910430908203,22.466468701458307,21.423025967810332,21.695619837482337,516943000
76,2022-04-14,21.226322174072266,22.743059667650115,21.13146442232799,22.471463719229288,569097000
77,2022-04-18,21.750537872314453,22.05508173288565,21.047586566912127,21.16840653083351,525701000
78,2022-04-19,22.164918899536133,22.33965734015811,21.282235522822155,21.6876306095713,512781000
79,2022-04-20,21.44998550415039,22.63621474124221,21.168406183033742,22.48344288060945,468974000
80,2022-04-21,20.152921676635742,22.35862922051823,19.970193839272593,21.676646537173266,656209000
81,2022-04-22,19.485916137695312,20.455469724375096,19.47093910167444,20.272741885994805,624713000
82,2022-04-25,19.872343063354492,19.915278254714234,19.067544384147862,19.173385420548957,641566000
83,2022-04-26,18.760000228881836,19.758509922421833,18.64217605457202,19.68861454859501,653143000
84,2022-04-27,18.387557983398438,19.1384362193415,18.26274426449241,18.570283927104484,499460000
85,2022-04-28,19.752519607543945,20.00714066217904,18.462445183944375,18.938733622082346,570327000
86,2022-04-29,18.519359588623047,20.098002739892543,18.489403613134698,19.373084892727615,500435000
87,2022-05-02,19.503890991210938,19.544828350230517,18.363592711271124,18.513368785957184,572049000
88,2022-05-03,19.572790145874023,19.79545932922044,19.104489144631835,19.371091483305833,475751000
89,2022-05-04,20.30369758605957,20.369599216580077,18.723056414853783,19.89331076561568,648855000
90,2022-05-05,18.81591796875,19.895306405441634,18.47243074499455,19.837394179554046,626331000
91,2022-05-06,18.64716911315918,19.482921680420777,17.963190456897568,18.708079031615256,633297000
92,2022-05-09,16.924741744995117,18.22779542444679,16.801923943519693,18.00712599442022,644455000
93,2022-05-10,17.568777084350586,18.170879059603845,16.999626873079258,17.66263685688102,761474000
94,2022-05-11,16.605215072631836,17.726542535689873,16.543309102981745,17.321147470140332,670167000
95,2022-05-12,16.150896072387695,16.762983479288277,15.543803233517123,16.194831130494194,708728000
96,2022-05-13,17.679611206054688,17.901280469839755,16.568271003678,16.76298008035277,670437000
97,2022-05-16,17.238271713256836,17.76149097316578,17.080508137659688,17.482907432187133,521446000
98,2022-05-17,18.1499080657959,18.343619161522746,17.60771811357507,18.047060942630083,585830000
99,2022-05-18,16.912757873535156,18.09099968341527,16.838868746231114,17.67861504995723,545161000
100,2022-05-19,17.098482131958008,17.66064286749,16.709062020171626,16.91176052763978,621310000
101,2022-05-20,16.669118881225586,17.384051331884425,15.731518272471288,17.306168469695123,739105000
102,2022-05-23,16.87281608581543,16.889790947233866,16.15488781420335,16.24974554141844,639889000
103,2022-05-24,16.129920959472656,16.572261437399305,15.756478829516873,16.48539122203864,588550000
104,2022-05-25,16.949703216552734,17.085500221228898,15.976155839200233,15.996126491080718,781132000
105,2022-05-26,17.824392318725586,18.065032323111485,15.998118032197038,16.012097103783724,996575000
106,2022-05-27,18.782968521118164,18.8528639018411,18.073027617120662,18.15889990108296,738379000
107,2022-05-31,18.64417266845703,19.17138563045664,18.322652065266066,18.951712293286153,664100000
108,2022-06-01,18.29269790649414,19.02460533881964,18.094993026120378,18.696097070599446,544514000
109,2022-06-02,19.562801361083984,19.589761549956243,18.17087971947534,18.26473949541427,648656000
110,2022-06-03,18.692102432250977,19.303191835749494,18.494397541135466,19.053564390265077,598779000
111,2022-06-06,18.75800323486328,19.30818269463839,18.536333951166615,19.110477812247268,422406000
112,2022-06-07,18.897794723510742,18.971683845334045,18.16089371411616,18.44447085825736,388914000
113,2022-06-08,18.624147415161133,19.155466504120323,18.511291088726814,18.774953336248583,363252000
114,2022-06-09,18.02491569519043,18.908783947579096,18.017924679153044,18.45736242210024,395574000
115,2022-06-10,16.952289581298828,17.6743643693501,16.84742243847972,17.57748831959245,465248000
116,2022-06-13,15.626984596252441,16.291133887019768,15.586036677903218,15.979532724583532,604153000
117,2022-06-14,15.815744400024414,16.0454497467336,15.392286005057903,15.7108782116691,469680000
118,2022-06-15,16.505857467651367,16.846420830791708,15.90562554096348,16.074409011946962,563936000
119,2022-06-16,15.581042289733887,15.921606622517551,15.38129832975535,15.839710789340169,545749000
120,2022-06-17,15.859687805175781,15.974540478630246,15.308393829648995,15.627984208810798,630334000
121,2022-06-21,16.54480743408203,16.986241428517147,16.386010443363755,16.453924244773127,483089000
122,2022-06-22,16.339073181152344,16.64068691370497,16.159303129246847,16.205243814426826,437135000
123,2022-06-23,16.204242706298828,16.563780840059035,15.832717936177612,16.49786529329701,463680000
124,2022-06-24,17.10409164428711,17.11807367434373,16.289135497585058,16.478892980431134,472153000
125,2022-06-27,16.84741973876953,17.307830444412946,16.604730567119148,17.289853821496003,427968000
126,2022-06-28,15.961557388305664,17.179996171072997,15.924604060610628,16.878382420849093,461149000
127,2022-06-29,15.522120475769043,15.799764771761314,15.150596549724442,15.793772880514238,482352000
128,2022-06-30,15.139609336853027,15.547087424607616,14.842989321297038,15.3413506076322,686070000
129,2022-07-01,14.504423141479492,15.043732379973727,14.373591140180935,14.879942597169714,577610000
130,2022-07-05,14.94485855102539,14.951849566498286,14.03702185442208,14.156868242152196,651397000
131,2022-07-06,15.110644340515137,15.299402682788886,14.770080024788033,14.990797970530307,529066000
132,2022-07-07,15.837714195251465,15.924602797885598,15.369314278773492,15.436228960750793,492903000
133,2022-07-08,15.817740440368652,16.016486239108836,15.369314439847894,15.410262358682392,467972000
134,2022-07-11,15.13261604309082,15.507136294948447,15.018761566501473,15.506137170436222,437321000
135,2022-07-12,15.062707901000977,15.411261460861052,14.857970199382459,15.248469852801644,458483000
136,2022-07-13,15.144600868225098,15.355331386426403,14.446495664890769,14.571335757463341,521918000
137,2022-07-14,15.352336883544922,15.453207523316262,14.709160592903123,15.088674636041837,456235000
138,2022-07-15,15.741838455200195,15.761812377347288,15.42524355043784,15.638970517874727,385935000
139,2022-07-18,16.08040428161621,16.87538560794433,15.981531892512702,16.281147386357773,670517000
140,2022-07-19,16.970264434814453,17.08811351984662,16.151313682532283,16.4649111912205,702366000
141,2022-07-20,17.784217834472656,17.910057992754975,16.77950624664749,16.92531937021326,760538000
142,2022-07-21,18.02691078186035,18.12079040565536,17.522557585137648,17.86212283032261,557049000
143,2022-07-22,17.296844482421875,17.944014323645654,17.115076197980883,17.870109584317234,536671000
144,2022-07-25,17.00222396850586,17.102096434784116,16.627703648644037,16.997229297492076,480748000
145,2022-07-26,16.511850357055664,16.89735622907828,16.45692041350708,16.867393922167626,397865000
146,2022-07-27,17.76724624633789,17.91305941057788,16.89136718367346,17.010214456123137,569776000
147,2022-07-28,17.96099281311035,18.11679338372319,17.417690017555582,17.952005454270516,474646000
148,2022-07-29,18.139768600463867,18.220664372063823,17.669370365625227,17.7902158893149,435460000
149,2022-08-01,18.41741180419922,18.821894447933598,17.96698847222425,18.158742318074168,476469000
150,2022-08-02,18.50229835510254,18.91377192981758,18.068853565515926,18.098815871629586,489527000
151,2022-08-03,18.868831634521484,18.943736456130186,18.113798195162644,18.160738956417962,418146000
152,2022-08-04,19.190420150756836,19.24934469266295,18.73600226706478,18.82488911846695,409652000
153,2022-08-05,18.96470832824707,19.204401075695394,18.642121577047934,18.785936463553476,386068000
154,2022-08-08,17.77024269104004,18.215673325332265,17.21994870988423,17.479616408256764,981859000
155,2022-08-09,17.06414222717285,17.424680458823445,16.702605823441477,17.229930228192647,668263000
156,2022-08-10,18.0738525390625,18.094825586863212,17.294849538802495,17.675362725939976,597422000
157,2022-08-11,17.91904640197754,18.683069039911533,17.85313085040459,18.10780569801878,509327000
158,2022-08-12,18.685068130493164,18.69405739540062,17.930034645168146,18.13677059385988,478094000
159,2022-08-15,19.007652282714844,19.139483386937393,18.589189582209208,18.67707635005471,457666000
160,2022-08-16,18.85485076904297,19.117514842080695,18.477334026043657,18.89579868992092,451240000
161,2022-08-17,18.311542510986328,18.664091546407597,18.121786955832963,18.499303626941938,446799000
162,2022-08-18,18.748985290527344,18.840866654371816,18.159739897692198,18.277588976259224,415447000
163,2022-08-19,17.826168060302734,18.496309228576987,17.74726864658189,18.38245474008907,441588000
164,2022-08-22,17.01220703125,17.535536791270996,16.944293238269083,17.46762299829008,409593000
165,2022-08-23,17.15902328491211,17.442660412531936,16.948292736194578,16.967269438805413,369986000
166,2022-08-24,17.199966430664062,17.38373103775155,16.873385127154208,16.990234112458847,522661000
167,2022-08-25,17.890087127685547,17.92404403363218,16.811468659657514,16.82245426924992,770691000
168,2022-08-26,16.239200592041016,17.901071577210672,16.216229297175428,17.83415784682312,769127000
169,2022-08-29,15.780786514282227,16.317099270118273,15.746830564366475,15.999507178014051,496132000
170,2022-08-30,15.448214530944824,16.018483283326994,15.162580116180813,15.939584816154346,530181000
171,2022-08-31,15.074691772460938,15.520121352878855,14.93986423449081,15.364320769329515,573710000
172,2022-09-01,13.919172286987305,14.361605448465777,13.253025685582315,14.19082370889168,1178865000
173,2022-09-02,13.629541397094727,14.152870247238154,13.573612330533487,14.081961932540668,743157000
174,2022-09-06,13.447775840759277,13.76137430420671,13.3339213485494,13.713435370127943,535751000
175,2022-09-07,13.700528144836426,13.824406885325965,13.332889609911014,13.54967645303021,512657000
176,2022-09-08,13.9762544631958,13.994237380154477,13.35586526471123,13.445776038555321,624873000
177,2022-09-09,14.3728666305542,14.459781057076496,14.112123350987309,14.14309208176699,486612000
178,2022-09-12,14.490750312805176,14.532708868820372,14.18405175144006,14.354884240164326,484159000
179,2022-09-13,13.1181001663208,13.90832348360054,13.086132013496666,13.788441481403845,714956000
180,2022-09-14,13.115102767944336,13.276943315177288,12.90031384041556,13.240978431546392,588507000
181,2022-09-15,12.916296005249023,13.219997199049912,12.777432646121927,13.002211944648574,523625000
182,2022-09-16,13.185032844543457,13.199019028489001,12.604603352591354,12.729480539383623,670751000
183,2022-09-19,13.368852615356445,13.449773363387544,12.997218351690218,12.999216241943014,569685000
184,2022-09-20,13.163054466247559,13.469753004503728,13.044171899828667,13.202016660138412,524818000
185,2022-09-21,13.247973442077637,14.017217530859263,13.097121746028026,13.200021209697727,807679000
186,2022-09-22,12.548659324645996,13.136081941705834,12.41579056966854,13.057159082643576,759162000
187,2022-09-23,12.503704071044922,12.598611009775242,12.244958688047188,12.40779866349174,663309000
188,2022-09-26,12.215987205505371,12.646564510699525,12.202001019731137,12.478729328671262,547343000
189,2022-09-27,12.400806427001953,12.723489088227405,12.245958955135906,12.494713950655878,553854000
190,2022-09-28,12.723488807678223,12.81040323622313,12.341864097176456,12.39780884148353,542414000
191,2022-09-29,12.20799446105957,12.487719102181986,11.934263490657965,12.435770144985517,532763000
192,2022-09-30,12.1270751953125,12.620590348980338,12.063137936124715,12.075126231768516,565638000
193,2022-10-03,12.49970817565918,12.665545461526479,12.093107475187667,12.334870311343003,547478000
194,2022-10-04,13.154064178466797,13.207012559438093,12.866347011223944,12.866347011223944,584182000
195,2022-10-05,13.196022033691406,13.307912460679528,12.608600388400154,12.898315430604638,507131000
196,2022-10-06,13.117100715637207,13.6425839766056,13.090126814611668,13.20701244873915,644157000
197,2022-10-07,12.06413745880127,12.657553810822087,12.010190604320966,12.492715935260748,672478000
198,2022-10-10,11.658534049987793,12.112087505034498,11.396791386787234,12.02517309111401,698699000
199,2022-10-11,11.574617385864258,11.83436121602058,11.271914628734839,11.549641376314474,667482000
200,2022-10-12,11.488702774047852,11.723471574705954,11.333855307772826,11.567625639575176,492590000
201,2022-10-13,11.948249816894531,12.066133917105926,10.802376385979748,10.960221149682935,850103000
202,2022-10-14,11.215970039367676,12.099101360094153,11.192992872469286,12.045154512588761,713432000
203,2022-10-17,11.876321792602539,11.936263272999195,11.505686894003038,11.506685362912767,580774000
204,2022-10-18,11.955244064331055,12.479727942429879,11.606586932037441,12.331873568497944,659362000
205,2022-10-19,12.03916072845459,12.337867729907991,11.822373901829256,11.867329770007487,523131000
206,2022-10-20,12.182022094726562,12.756457082481896,12.09310881808748,12.101101333171759,652398000
207,2022-10-21,12.453752517700195,12.485721620803472,11.875321830125262,12.086114024805545,609494000
208,2022-10-24,12.586623191833496,12.697514210569755,12.052148908215925,12.49571298316096,517457000
209,2022-10-25,13.247973442077637,13.286935643169933,12.651559751314032,12.68153096838119,505482000
210,2022-10-26,12.883330345153809,13.374846610546708,12.695515318512095,12.856357396980739,532953000
211,2022-10-27,13.163054466247559,13.824404719014069,13.109107619330288,13.61660889222912,583113000
212,2022-10-28,13.820408821105957,13.836393849315009,13.048168468869736,13.091126445798928,521040000
213,2022-10-31,13.48374080657959,13.824406377678716,13.283937469443536,13.76446490016917,486341000
214,2022-11-01,13.529695510864258,13.911320201687651,13.505718920901153,13.797431875731613,432817000
215,2022-11-02,13.206012725830078,14.196039283406016,13.198021164773332,13.836393311943423,672628000
216,2022-11-03,13.407814979553223,13.767461931810212,12.94327258745035,13.030187013515803,500065000
217,2022-11-04,14.14209270477295,14.215020940860802,13.683543058228718,13.97225964349544,612576000
218,2022-11-07,14.286949157714844,14.397840163118381,13.940290909973553,14.214020924678044,410061000
219,2022-11-08,14.587654113769531,14.87636973597791,14.202032717098279,14.786458006428978,595292000
220,2022-11-09,13.762465476989746,14.19703852050777,13.745481980858695,14.148085922352854,454414000
221,2022-11-10,15.734527587890625,15.75750475697818,14.532709316866073,14.785461035041537,700819000
222,2022-11-11,16.310958862304688,16.372898223497447,15.466789736183367,15.79147024259444,655487000
223,2022-11-14,16.278993606567383,16.523753783112973,15.90635985715969,16.202069578516642,527852000
224,2022-11-15,16.64962387084961,16.981296464247627,16.365902541148422,16.70556859972459,545876000
225,2022-11-16,15.894371032714844,16.34592668576665,15.857407676049982,16.146124294354564,649547000
226,2022-11-17,15.661598205566406,16.250020244801327,15.519737515039019,15.699560979242039,710894000
227,2022-11-18,15.3938627243042,15.986280577672968,15.105146124806899,15.950314739510146,492072000
228,2022-11-21,15.301952362060547,15.461795019293843,15.065184735299118,15.13211930056582,404739000
229,2022-11-22,16.022241592407227,16.04222239825048,15.107141263911037,15.312939181505152,472866000
230,2022-11-23,16.50277328491211,16.510766753109266,16.03223716020703,16.082187285432365,427241000
231,2022-11-25,16.254016876220703,16.470802751197535,16.156113577844067,16.301970056581666,167934000
232,2022-11-28,15.811450958251953,16.34093096346319,15.709551881196315,16.01025486285479,303741000
233,2022-11-29,15.623635292053223,15.916347653150785,15.50475272274018,15.811450315725434,298384000
234,2022-11-30,16.91069984436035,16.917694725911424,15.58566343466165,15.68559017782251,565298000
235,2022-12-01,17.122547149658203,17.252451831882265,16.62291053101383,16.98664630958862,470977000
236,2022-12-02,16.86373519897461,16.920694888593207,16.433048662460127,16.64689384418432,371389000
237,2022-12-05,16.59792709350586,16.9826474725034,16.460026915348557,16.66687718258451,352255000
238,2022-12-06,15.975379943847656,16.560953485378082,15.807501837446898,16.517985472813457,352694000
239,2022-12-07,16.1082820892334,16.174234093994404,15.655610384850744,15.760534548596539,372388000
240,2022-12-08,17.156522750854492,17.166515711893183,15.947401148647057,16.26117402618214,515456000
241,2022-12-09,16.988643646240234,17.57022139839812,16.96266347235166,17.14752848636197,465338000
242,2022-12-12,17.522254943847656,17.52525302257886,16.784792378690156,17.024617711601017,457328000
243,2022-12-13,18.058866500854492,18.77634509903721,17.698128800135795,18.517532552181468,656589000
244,2022-12-14,17.66115379333496,18.238734707198045,17.407338697858034,17.97392602109033,496888000
245,2022-12-15,16.93967628479004,17.307408795007476,16.68786057585801,17.133535499041436,478542000
246,2022-12-16,16.558956146240234,17.02861579282903,16.39807385463352,16.851744382109782,478232000
247,2022-12-19,16.2421817779541,16.59692320769069,16.133261776636918,16.559951359902517,354039000
248,2022-12-20,16.073307037353516,16.298143867986333,15.840477554245314,16.052322393558597,403260000
